Transaction ID,Date,Account Type,Transaction Amount,Cash Flow,Net Income,Revenue,Expenditure,Profit Margin,Debt-to-Equity Ratio,Operating Expenses,Gross Profit,Transaction Volume,Processing Time (seconds),Accuracy Score,Missing Data Indicator,Normalized Transaction Amount,Transaction Outcome,Symbol,Liquidity Ratio
502,2026-05-17,Asset,1133,1457,2275,833,3735,0.455796164290401,1.8807574247217207,2869,2682,8,0.581836669955081,0.829424431006798,False,0.2099345870809484,1,WFC,0.9989293361884368
503,2026-05-18,Liability,2131,3015,736,1202,2465,0.4588716623587935,2.990433025252365,3830,886,4,1.2515306352439626,0.8413410239799569,False,0.4139411283728536,0,MTB,1.5210867802108679
504,2026-05-19,Liability,1365,2559,3341,3032,3270,0.4861832190414246,0.7460220380853009,4019,3692,1,1.4227541967789503,0.803447204849174,False,0.2573589533932952,1,FITB,1.803729746254968
505,2026-05-20,Asset,310,2921,938,4854,2377,0.2624776843352618,1.85742745298056,456,3951,3,1.9040252066884529,0.9360287487265662,False,0.0417007358953393,1,C,1.6227922624053828
506,2026-05-21,Expense,610,996,3746,4769,1696,0.2398946344858939,2.4089511398603136,322,1048,9,1.606097715085686,0.9216408882776376,False,0.1030253475061324,1,MTB,2.7943429581614616
507,2026-05-22,Expense,4444,4182,2005,2838,2338,0.4348233131193692,1.0616590850188077,3463,3147,7,1.1477474098428897,0.901501946315708,False,0.8867538838920687,1,BAC,2.645147498931167
508,2026-05-23,Revenue,1680,2671,1225,2806,799,0.248462917718952,2.288136608636067,2810,2215,9,0.9944680910403676,0.9664656111884216,False,0.3217497955846279,1,BAC,4.87
509,2026-05-24,Asset,4142,1257,2218,3263,3020,0.2844495868027559,2.803375890304594,3445,3965,7,1.387351347097725,0.9123035076458956,False,0.8250204415372036,1,NUE,1.1502813637868257
510,2026-05-25,Liability,4267,810,3250,622,546,0.4468468909244734,1.961874957196381,759,2590,6,0.710560647775923,0.959520533016594,False,0.8505723630417007,1,RF,7.422303473491773
511,2026-05-26,Expense,1673,1889,494,3527,703,0.2686691230279419,1.172028501216519,2148,951,4,1.6481362813833955,0.8688009521767,False,0.3203188879803761,1,C,3.3849431818181817
512,2026-05-27,Asset,2061,1617,1478,4540,2688,0.4277785163455354,2.8806372892516685,639,3917,1,0.8582508474846371,0.8293813685367859,False,0.3996320523303352,1,HBAN,1.150985496467088
513,2026-05-28,Revenue,226,2076,722,3369,3953,0.685689523104628,2.0111180567628937,4381,2711,5,1.5086288845757505,0.8212976601913147,False,0.0245298446443172,1,KEY,0.7076378351036925
514,2026-05-29,Liability,3045,3725,1634,505,1173,0.2503101819030571,1.8498606298487723,4780,992,7,1.46179965326882,0.9854191066644864,False,0.6007767784137367,1,MTB,4.56473594548552
515,2026-05-30,Asset,1563,4345,1221,1277,2179,0.2956859156980477,2.421870958995457,686,2080,7,1.8062455675631055,0.9349788375417274,False,0.2978331970564186,1,FITB,2.553211009174312
516,2026-05-31,Liability,3359,2575,1234,4215,2446,0.5089542748906744,1.7424492834543763,3357,3535,7,1.8285109455977413,0.890893415809614,False,0.6649632052330335,1,JPM,1.556599918267266
517,2026-06-01,Asset,953,2724,2885,3224,3780,0.734106281941165,0.6837374359712594,282,3887,1,0.7201336129667847,0.8329575307693253,False,0.1731398201144726,1,TFC,1.4834699814863792
518,2026-06-02,Expense,3167,3820,2264,750,3498,0.6522409870718976,0.9347743887513698,958,3809,9,1.9797489969709772,0.946947564867246,False,0.6257154538021259,1,KEY,1.7387825092883682
519,2026-06-03,Expense,2328,4353,649,1239,1386,0.2954576837627681,2.895564488353611,3067,2384,7,0.7223219771322705,0.831518895625476,False,0.4542109566639411,1,PNC,3.6063446286950254
520,2026-06-04,Liability,3500,1412,301,4242,463,0.225852899544758,1.0602236846090505,4489,457,7,1.5440523241417208,0.8986037403946998,True,0.6937857726901063,0,PNC,3.6918103448275863
521,2026-06-05,Revenue,4600,4467,3369,3288,870,0.6419887645650721,2.9974337039770664,1768,2709,1,1.906030131126128,0.9283752121640046,True,0.9186426819296812,1,FITB,8.996555683122848
522,2026-06-06,Asset,2773,3813,3705,1942,822,0.2131204514967048,2.4556652277010342,419,3633,1,0.5821104809079194,0.9459363504319795,False,0.5451757972199509,1,JPM,9.134872417982988
523,2026-06-07,Liability,3190,3429,3384,4449,1063,0.6635207696184138,1.3894259921235246,3196,2546,7,0.8542693778665571,0.8046860024094898,False,0.6304170073589533,1,KEY,6.4031954887218046
524,2026-06-08,Liability,2655,2661,2789,4502,3846,0.654883586944226,0.9783111757651382,3930,1545,5,1.5894940030228866,0.914985036844188,False,0.5210547833197057,1,MTB,1.4166883285677152
525,2026-06-09,Asset,3417,818,1190,2243,3369,0.4920816170320433,1.402553236742874,2542,1439,2,1.1794310854663217,0.82008690992031,False,0.6768192968111202,1,FITB,0.5958456973293769
526,2026-06-10,Expense,3519,1004,2416,2323,1961,0.4095503673503121,1.2725542422926337,3675,1927,1,1.4866350764297005,0.8856194742659541,False,0.6976696647587899,1,TFC,1.7431192660550459
527,2026-06-11,Asset,3297,3838,2091,1122,2561,0.510104377301136,2.998994445538846,3036,1634,4,1.1169965303759346,0.9001351213797796,False,0.6522894521668029,1,PNC,2.314207650273224
528,2026-06-12,Liability,4319,648,531,3602,3744,0.5885604036220748,1.852759362709082,1563,1396,4,0.84985484216135,0.8053061285692009,False,0.8612019623875715,1,TFC,0.31481975967957276
529,2026-06-13,Liability,2473,717,2325,2574,982,0.7618693452702281,2.655638913669991,4470,513,2,1.107562487864686,0.9340470235236934,False,0.4838511856091578,1,JPM,3.0946083418107833
530,2026-06-14,Liability,4881,4494,3203,790,3603,0.5695363862173088,2.144533001581487,863,1162,4,0.9173071752616891,0.917881047856426,False,0.9760834014717906,1,MTB,2.135682574916759
531,2026-06-15,Liability,680,3079,2099,4379,2148,0.6096445506343122,2.4958363275543247,4046,2273,8,1.906830659938024,0.9446076807953036,False,0.1173344235486508,1,JPM,2.40949278734295
532,2026-06-16,Asset,2504,3879,3064,2749,239,0.6480957667521118,0.5179800867354105,3057,2809,9,0.5365525340503009,0.9558762577374595,False,0.4901880621422731,1,HBAN,28.929166666666667
533,2026-06-17,Revenue,1650,3180,2866,2244,3701,0.5165310777299301,1.0891529456423523,2156,454,4,0.8549761992722604,0.9380851541120488,False,0.3156173344235486,1,KEY,1.6331712587790383
534,2026-06-18,Expense,2684,799,3759,1410,1293,0.5001306024941115,0.6883988315241714,1147,2475,1,0.97909535968419,0.8888547993198636,True,0.5269828291087489,1,TFC,3.5224111282843893
535,2026-06-19,Revenue,106,1185,3557,4337,147,0.6334227036483476,2.617582359690169,424,2654,2,1.5690667930986786,0.8269231217556471,False,0.0,1,C,32.04054054054054
536,2026-06-20,Asset,326,2682,1087,3573,2263,0.6951258653531253,0.8877556291926378,3811,410,3,1.2402973767630627,0.9441107540526802,False,0.0449713818479149,1,HBAN,1.6647526501766785
537,2026-06-21,Revenue,787,3174,351,4813,3698,0.2293421109719024,1.1378700311592844,3291,1361,8,0.599867793925648,0.8719248387488927,False,0.1392068683565004,1,KEY,0.9529602595296026
538,2026-06-22,Expense,1434,3444,3143,1273,3673,0.3277364689613651,0.951265234869352,580,2159,5,1.576993595786794,0.9032984920453476,False,0.2714636140637776,1,WFC,1.7928688078388677
539,2026-06-23,Asset,2337,3878,567,4198,3046,0.3087001791117237,2.4736271176029043,2035,2952,2,0.9346985594753564,0.8848653457667797,False,0.4560506950122649,1,MTB,1.4588119461765672
540,2026-06-24,Liability,3198,979,3544,590,1665,0.4435246101147168,2.3167622065993028,3032,1166,4,1.7639361653587469,0.824857247279522,False,0.6320523303352412,1,KEY,2.7148859543817525
541,2026-06-25,Revenue,550,1485,1543,3638,1736,0.4141306302990341,2.731483442436185,2878,2033,7,0.889263106381895,0.9595300881284812,False,0.0907604251839738,1,PNC,1.7432354634427174
542,2026-06-26,Expense,4227,3734,1940,4508,1862,0.6189844970357852,1.748342077720697,4999,3112,4,0.8108894929079837,0.9801710091965636,True,0.8423957481602616,1,FITB,3.045625335480408
543,2026-06-27,Expense,2060,1086,1846,2333,2084,0.7558715220403271,1.6523345329922825,4975,2487,6,0.5066073115015741,0.9331162390486164,False,0.3994276369582992,1,JPM,1.4062350119904077
544,2026-06-28,Liability,3393,852,3124,3555,1091,0.3013991364311078,2.7596326129084194,1089,2704,1,0.5857041322167387,0.850071694164802,False,0.6719133278822568,1,PNC,3.641025641025641
545,2026-06-29,Expense,1895,822,637,4328,2425,0.5087532963018083,2.797941249757701,1861,846,1,1.1977075073993164,0.911368342806784,False,0.365699100572363,1,C,0.6014014839241549
546,2026-06-30,Liability,4425,3379,2154,4895,3662,0.2585000287956217,1.0898892271474605,1411,289,6,1.1826151728207126,0.9141287772248984,False,0.8828699918233851,1,WFC,1.5105105105105106
547,2026-07-01,Asset,1685,4457,489,2404,263,0.2470673861887264,0.9208220644810762,367,2274,8,0.6584179181107055,0.8602252032182172,False,0.3227718724448079,1,FITB,18.734848484848484
548,2026-07-02,Liability,2041,2661,290,692,542,0.7870695943780501,1.2095009474837437,1519,2268,9,0.6408060885565752,0.9941172259779448,False,0.3955437448896157,1,TFC,5.434622467771639
549,2026-07-03,Revenue,3579,2954,3141,467,1881,0.4796405003646646,1.3789483545444143,2797,831,2,1.7075515831826835,0.9339286420984132,True,0.7099345870809485,1,CFG,3.238575982996812
550,2026-07-04,Revenue,1830,2292,307,1836,101,0.2629875300616575,2.892880849023337,4003,2220,7,1.8824728776735395,0.8304558389025972,False,0.3524121013900245,1,NUE,25.480392156862745
551,2026-07-05,Expense,2506,2680,2461,2413,3517,0.6900268660696758,2.6256220637019103,3844,2088,1,1.390710353300766,0.8238345886080124,False,0.490596892886345,1,NUE,1.461341671404207
552,2026-07-06,Expense,1381,1170,358,2868,3198,0.5458516595586824,2.2848140601551954,3384,1488,1,1.7003853076686737,0.9531613216780268,False,0.2606295993458708,1,BBT,0.47764926539543606
553,2026-07-07,Revenue,1549,1563,2960,2139,2935,0.774853894017784,2.2874828341453632,1666,3757,9,1.0841017152426535,0.8044277390459197,False,0.2949713818479149,1,PNC,1.5405313351498637
554,2026-07-08,Expense,3634,1303,3791,2503,905,0.7655113316100148,1.6077431042289545,2921,821,4,1.2186036392560142,0.9032077539664956,False,0.7211774325429272,1,KEY,5.622516556291391
555,2026-07-09,Revenue,1173,1596,1554,2394,2259,0.7803576905654956,1.6272079093335865,1142,119,5,1.5602519641616266,0.8699942565201297,False,0.2181112019623875,1,BBT,1.3938053097345133
556,2026-07-10,Expense,4594,3329,3135,1668,3403,0.7974785738101842,1.0665710399240729,1724,972,5,0.9364427998416252,0.9092325313851094,False,0.9174161896974652,0,HBAN,1.898942420681551
557,2026-07-11,Liability,559,2596,3462,569,2597,0.417063291325594,1.7692726522485658,3950,2910,7,1.839003376319977,0.8322762441017106,False,0.0926001635322976,1,HBAN,2.331793687451886
558,2026-07-12,Expense,4459,1403,2605,2411,3064,0.6944975383207251,2.2724335483977414,522,2840,2,1.76462804285912,0.8871710704726762,False,0.8898201144726083,1,MTB,1.3076672104404568
559,2026-07-13,Expense,1291,3441,1159,1410,2063,0.7357059557430008,0.9392596135013824,4473,1510,6,1.3124806030155838,0.9648135672721204,False,0.2422322158626328,1,BBT,2.2286821705426356
560,2026-07-14,Expense,665,2619,1883,2839,834,0.6815317640176659,1.3719348755575418,1779,280,3,0.8013017961725852,0.9357086143321588,False,0.1142681929681112,1,WFC,5.391616766467066
561,2026-07-15,Revenue,3259,1148,3279,441,3342,0.5649449894326668,0.7930430811598741,541,1322,9,0.5386569761841637,0.8873952330204418,False,0.6445216680294358,1,PNC,1.3242596470236314
562,2026-07-16,Asset,326,1256,678,1972,2853,0.5004221522231349,0.5051035965955906,408,3760,1,1.0083067098830585,0.8860304534845679,False,0.0449713818479149,1,NUE,0.677645409950946
563,2026-07-17,Expense,2427,2593,412,1648,1560,0.7434817941893623,1.3268400859260154,1034,1228,9,1.1088091193993983,0.927772709029169,False,0.4744480784955028,0,BAC,1.9250480461242794
564,2026-07-18,Asset,4965,1925,2894,1714,294,0.5511689082407518,0.9495416789907142,2739,765,6,1.6662554783637555,0.8701691821870633,False,0.9932542927228128,1,FITB,16.335593220338982
565,2026-07-19,Expense,2994,3038,2203,1768,1681,0.216074179830089,0.952337633707448,3622,3019,8,0.923549193437842,0.8450200885231577,False,0.5903515944399019,1,CFG,3.115933412604043
566,2026-07-20,Expense,2528,4377,1545,3463,3856,0.5941105659584252,1.8415411891192648,723,3026,9,0.890286090745749,0.9889067898110002,False,0.4950940310711365,1,MTB,1.5353901996370236
567,2026-07-21,Asset,1411,506,3788,1426,3765,0.443543663309897,1.0805822523816142,2903,1207,2,1.2137873539868498,0.9617647157460048,False,0.2667620605069501,1,BAC,1.1402018056293148
568,2026-07-22,Expense,2445,1099,2484,1249,1260,0.2655818103647157,2.8150747521591244,446,3799,8,0.9534697513089816,0.9155824825837432,False,0.4781275551921504,1,MTB,2.8413957176843776
569,2026-07-23,Revenue,1879,1667,3174,642,3420,0.5884285880719105,1.8153476047975745,4704,121,1,1.7894419919218347,0.8998523526151075,False,0.3624284546197874,1,PNC,1.4150833089739843
570,2026-07-24,Expense,1778,2340,261,4977,3903,0.3807320931834731,2.379239067896288,1476,2816,1,1.135036659188465,0.9815045030637184,False,0.3417825020441537,1,TFC,0.6662397540983607
571,2026-07-25,Asset,1745,3650,2622,1466,2975,0.3116214763393998,1.5696514159412798,4195,2303,9,1.9821511638380056,0.8217311209169964,False,0.3350367947669664,1,BBT,2.10752688172043
572,2026-07-26,Liability,1939,4160,2574,747,2437,0.493538032066694,1.1535189435732438,1277,3869,7,0.8587798101898105,0.8977964283754958,False,0.374693376941946,1,CFG,2.7621000820344546
573,2026-07-27,Asset,1992,793,3014,3810,2307,0.2959033559627161,1.350460370896306,4926,3435,3,1.254608384569522,0.8183390898484517,False,0.3855273916598528,1,CFG,1.64948006932409
574,2026-07-28,Revenue,2018,1729,3922,1103,2887,0.7273186143148964,2.127502530774873,2830,2038,9,1.7992721746774472,0.8733399768101919,False,0.3908421913327882,1,CFG,1.9567174515235457
575,2026-07-29,Expense,4862,3900,1669,371,3380,0.7287106345105874,1.1097047089881134,1877,730,2,0.6324916928361768,0.8828316124574678,False,0.9721995094031072,1,KEY,1.6471458148476783
576,2026-07-30,Asset,2597,1949,590,1608,1008,0.5471289300837188,2.9266023760872946,4107,1814,2,1.3222372863887868,0.8057021200934488,False,0.509198691741619,1,BBT,2.516352824578791
577,2026-07-31,Asset,2830,3760,2450,4419,781,0.2281040951058691,2.0673519268106646,162,1013,3,1.3152659656387398,0.9908819503639442,False,0.5568274734260016,1,KEY,7.9411764705882355
578,2026-08-01,Revenue,2213,731,3030,1560,1406,0.381698050331326,0.5224447896469047,1135,1151,8,0.5569059275823331,0.8211736218116087,False,0.4307031888798037,1,PNC,2.6730632551528073
579,2026-08-02,Revenue,2694,538,2889,823,2412,0.5920869315066657,1.032895058416459,885,2592,4,0.9356535447061046,0.8425532049413332,False,0.5290269828291088,1,NUE,1.4202237878159967
580,2026-08-03,Liability,4453,3611,3469,1103,2014,0.5587281212658775,2.844852495291599,3764,1042,6,0.6983054583230954,0.943526752139064,False,0.8885936222403925,1,C,3.5136476426799006
581,2026-08-04,Expense,2492,1480,3202,1313,3853,0.7245584890907644,2.104792520084075,4931,2884,5,0.9409446206819458,0.8465554228996655,False,0.4877350776778413,0,JPM,1.214841722885314
582,2026-08-05,Expense,4279,953,632,2851,1017,0.6292573506190181,1.9362983333420605,2468,3962,5,0.7600041925472851,0.9434935232887968,False,0.8530253475061325,1,PNC,1.5569744597249509
583,2026-08-06,Revenue,1227,3552,406,1533,197,0.2165205453562058,2.106535580785639,628,2784,3,1.7834342724076206,0.997614846983516,False,0.2291496320523303,1,MTB,19.98989898989899
584,2026-08-07,Revenue,165,3116,1648,2136,397,0.7756474305734118,0.9962327632524768,258,1937,1,1.7912542112641516,0.8434014843167423,False,0.0120605069501226,1,BAC,11.969849246231156
585,2026-08-08,Liability,3684,1180,1540,1561,2277,0.5743562292758313,1.7690710596148924,623,3797,3,0.5238647854636362,0.9783396479274422,False,0.7313982011447261,1,KEY,1.1940298507462686
586,2026-08-09,Revenue,1896,3867,3201,4445,2140,0.6258700886558088,0.5191882389772637,3955,1958,1,1.6310940524332445,0.8010940496405745,False,0.365903515944399,1,USB,3.301261092947221
587,2026-08-10,Asset,3319,502,2124,4052,564,0.2217567808313452,2.8039082468710186,3800,747,4,0.7425562333627416,0.8804663620519401,False,0.6567865903515945,1,TFC,4.647787610619469
588,2026-08-11,Asset,3843,621,792,2511,1952,0.220055282692087,2.108855814579836,3852,532,7,0.9390746636113028,0.8882527339968076,False,0.7639002452984465,1,USB,0.7235023041474654
589,2026-08-12,Expense,940,511,527,2682,2449,0.3985373530161301,2.0139268520518594,1469,2040,2,1.7507545918065408,0.8763631109666398,False,0.1704824202780049,1,C,0.4236734693877551
590,2026-08-13,Liability,2771,619,2200,2263,2691,0.2943632585814618,1.6863806696231385,4579,1710,5,1.6659661254183509,0.9705400722727904,False,0.544766966475879,1,KEY,1.0471768202080238
591,2026-08-14,Expense,827,2229,3730,334,1610,0.3696226041367118,1.8592515975790045,152,395,6,1.4310715260554088,0.9789284484572018,False,0.1473834832379394,1,WFC,3.6989447548106766
592,2026-08-15,Expense,4532,2418,3068,1091,2952,0.4658499475980986,1.9898430304267944,2500,2547,3,1.4861047467404112,0.837417569327063,False,0.9047424366312348,1,MTB,1.8577717575347104
593,2026-08-16,Expense,1216,3468,3892,1310,956,0.3084300223419689,1.0959987158958384,3924,3045,3,0.8733428725555612,0.961611692733952,False,0.2269010629599346,1,HBAN,7.6907001044932075
594,2026-08-17,Asset,621,1370,2235,2283,807,0.5870240705952278,1.6634986141097847,3759,3656,7,1.7711396714982834,0.8773144527227188,False,0.1052739165985282,1,BBT,4.461633663366337
595,2026-08-18,Asset,1824,1919,1199,581,1728,0.726898646043195,1.7625156270944675,2306,1311,5,1.2687906151225898,0.9999344238637492,False,0.3511856091578086,1,RF,1.8033545401966455
596,2026-08-19,Asset,2160,2484,3390,4445,525,0.3386494591230187,1.514812933707736,2674,1182,6,1.9904222917644885,0.9965054355692038,False,0.4198691741618969,1,CFG,11.167300380228136
597,2026-08-20,Liability,2430,1273,3717,2908,3778,0.4367055385268095,2.0580336549820712,3004,1618,4,1.9650713092244836,0.9738732823294018,False,0.4750613246116107,1,BAC,1.3204551468642498
598,2026-08-21,Asset,1672,4461,722,2876,1109,0.7625316747471336,2.599236894015086,763,543,9,1.0653258772028988,0.9348041037543042,True,0.3201144726083401,1,USB,4.669369369369369
599,2026-08-22,Revenue,1235,2913,991,3657,3025,0.3654701307370904,2.5293800577996155,4351,1357,6,0.9040703496561936,0.8418614598483897,False,0.2307849550286181,1,C,1.2901520158625248
600,2026-08-23,Asset,2359,618,3107,1724,2723,0.6692918551174699,2.5306979313654443,4176,2757,3,1.019867330782037,0.8197000931118783,False,0.4605478331970564,1,HBAN,1.367474302496329
601,2026-08-24,Liability,4230,4305,3632,1832,2748,0.3304031121767258,1.9563010424986451,612,2145,2,0.5305670928707396,0.9306052900779904,False,0.8430089942763695,1,BBT,2.887231720625682
602,2026-08-25,Revenue,776,4421,1681,2027,3739,0.4487737900604659,1.7720410842306764,2472,2784,7,1.916615524460883,0.9051876841996862,False,0.1369582992641046,1,BBT,1.6315508021390375
603,2026-08-26,Asset,2038,2369,961,4059,1739,0.7076558360628973,1.2427700286523886,485,498,1,1.83439694108096,0.9085389191979828,False,0.3949304987735078,1,TFC,1.9137931034482758
604,2026-08-27,Asset,2108,509,3664,629,304,0.4037777837728099,2.020113465049757,3206,3027,9,1.3760991056570495,0.9985578631100668,False,0.4092395748160262,1,CFG,13.681967213114755
605,2026-08-28,Revenue,685,1525,1962,347,3588,0.7304228900149425,1.951945574318441,4817,1099,9,0.8142501817250618,0.9540839145529844,False,0.1183565004088307,0,BAC,0.9715798272499303
606,2026-08-29,Liability,3476,3924,1252,3778,3831,0.5037450107258552,1.451036597786333,1972,962,4,0.6252116629893021,0.9594379801535768,False,0.6888798037612428,1,BBT,1.350730688935282
607,2026-08-30,Asset,3316,2787,3150,3727,455,0.599055428811212,0.6803014967830865,4159,2565,7,1.132178213703521,0.8245198558536748,False,0.6561733442354865,1,USB,13.019736842105264
608,2026-08-31,Expense,2548,2033,2608,3481,3220,0.4338507873688176,2.11160404893072,4431,1285,9,0.5404289839580183,0.9579814952564458,False,0.4991823385118561,1,C,1.440856876746352
609,2026-09-01,Expense,2456,956,3261,1941,2355,0.4784150839318747,1.310442400768638,122,452,2,0.6176325877712682,0.8566561489638094,False,0.4803761242845462,1,HBAN,1.7898981324278438
610,2026-09-02,Revenue,2679,887,2792,3218,3953,0.4976253732447027,1.4647224662292488,2869,3528,3,1.4288273257148758,0.9735841387294308,False,0.5259607522485691,1,USB,0.930450177035913
611,2026-09-03,Asset,4597,3387,1800,2270,334,0.5404035718517791,2.8510944536399263,1830,1928,8,1.4114544328861376,0.8943278979249993,False,0.9180294358135732,1,BAC,15.48358208955224
612,2026-09-04,Liability,2147,3590,563,2137,1330,0.5974167657798077,0.801874195263272,1597,3158,3,1.9783092460492795,0.8699944848434931,False,0.4172117743254293,1,CFG,3.1202103681442526
613,2026-09-05,Revenue,2253,3313,1312,2260,3475,0.4148751043974403,1.957068420628468,3342,1739,2,0.5665761877638111,0.9004988725924772,False,0.4388798037612428,1,USB,1.3305523590333717
614,2026-09-06,Asset,252,3793,2995,3868,2362,0.6425538389826189,2.4270656919547795,1684,868,8,1.141674451005496,0.8251222401282405,False,0.0298446443172526,0,HBAN,2.8726195514176895
615,2026-09-07,Revenue,2475,3975,1412,3528,897,0.5852669246649788,1.242545553925526,3125,2982,2,1.0373742169789684,0.9845443380218382,False,0.4842600163532297,1,PNC,5.998886414253898
616,2026-09-08,Expense,4159,3789,1673,4132,2507,0.4040933484973834,2.2624887125946107,503,705,2,0.9868115617125656,0.9153567397013188,False,0.8284955028618152,1,MTB,2.177830940988836
617,2026-09-09,Expense,127,846,622,1411,2335,0.520533219409863,2.802284275605416,3850,716,5,1.5929316462194842,0.9675064413202143,False,0.0042927228127555,1,TFC,0.6284246575342466
618,2026-09-10,Revenue,2791,4485,3504,443,2779,0.4811882520510274,2.0605235785254967,1478,2001,7,1.271853721137331,0.9266704985741604,False,0.5488552739165985,1,KEY,2.8737410071942446
619,2026-09-11,Liability,4346,2163,1664,2061,2092,0.2956160491807607,2.4408284642629408,4541,3774,7,1.4992652315855115,0.9550415476659482,False,0.866721177432543,1,BAC,1.8284758719541327
620,2026-09-12,Expense,3865,3776,2365,3632,1490,0.2740773656236728,0.9900441005732196,1565,3089,2,1.4523251120555998,0.8682974731973269,False,0.7683973834832379,1,HBAN,4.118712273641851
621,2026-09-13,Liability,3661,3861,2268,3783,525,0.7671215920152159,1.4041642280828397,2052,581,2,0.8751452237798107,0.9825657413667244,False,0.7266966475878986,1,FITB,11.652091254752852
622,2026-09-14,Asset,4180,1402,353,4753,305,0.3412007545964177,2.165027750403627,329,1978,1,1.5206532637488932,0.947250658242668,True,0.8327882256745708,1,FITB,5.735294117647059
623,2026-09-15,Revenue,4029,3958,3622,2058,1041,0.5855772502996657,2.4069448852364825,790,1401,3,1.816230184940761,0.8009442749579219,False,0.8019215044971382,1,MTB,7.27447216890595
624,2026-09-16,Expense,249,2068,2947,3514,2454,0.5545481426905552,0.5286416526438793,4320,1008,4,1.4947140433880572,0.9396657678602708,False,0.0292313982011447,1,CFG,2.0427698574338087
625,2026-09-17,Expense,2378,2649,2869,3516,2496,0.2403221076495366,2.3036863627003497,2346,2480,2,1.3590443357385624,0.8554283513245756,False,0.46443172526574,1,MTB,2.209851822186624
626,2026-09-18,Revenue,737,2198,2367,2372,1202,0.7820074155557535,2.826862307094152,1477,1340,8,0.9504992622429372,0.9427864169298864,False,0.1289860997547015,1,FITB,3.794679966749792
627,2026-09-19,Expense,1799,827,3138,964,624,0.7814039864399935,1.636502022259954,1239,419,2,0.7102727848479047,0.8928024371554598,False,0.3460752248569092,1,RF,6.344
628,2026-09-20,Expense,3627,1159,3715,4621,3921,0.2067641607254193,0.5555429254482748,3800,3543,4,0.5138712127168468,0.981525446475223,False,0.7197465249386754,1,BAC,1.242733299337073
629,2026-09-21,Expense,4751,746,2626,3438,2770,0.7117129601261643,1.8055995660672168,3970,3984,7,0.9738789487841604,0.9587651942858088,False,0.9495094031071136,1,HBAN,1.2168892096715986
630,2026-09-22,Liability,4542,2652,2790,4769,2374,0.7888657597414237,1.2490734807369284,2097,991,7,1.261118766045032,0.8698809836994571,False,0.9067865903515944,1,JPM,2.2913684210526317
631,2026-09-23,Revenue,4300,2366,1096,1729,1640,0.5480661251511629,1.9354577072491168,4254,2230,5,0.5660812708346091,0.9889292306656344,False,0.857318070318888,1,JPM,2.109689213893967
632,2026-09-24,Liability,2428,1477,2171,4518,2609,0.4460579439754245,1.2045260841015708,3690,1495,8,1.1178507730352496,0.9142401606433213,False,0.4746524938675388,0,RF,1.3977011494252873
633,2026-09-25,Revenue,2330,3414,3992,1260,1723,0.4480083355721082,2.7946906350198515,3869,253,6,1.6368932969959675,0.9532760732941856,False,0.454619787408013,1,BAC,4.295823665893272
634,2026-09-26,Expense,1128,4252,240,1107,3298,0.4125763671192097,0.6785413850299691,1243,2854,4,1.5119004999103227,0.808390197885254,False,0.2089125102207686,1,PNC,1.3616247347681116
635,2026-09-27,Liability,144,3018,2532,723,3998,0.7633866318733824,2.979084376031368,343,3067,1,1.4692138762774454,0.8914824550056731,False,0.0077677841373671,1,WFC,1.3878469617404352
636,2026-09-28,Expense,208,599,1016,3845,3208,0.4099175012963114,1.8577411110427944,3639,2766,4,0.8245595657645175,0.9236577363553968,False,0.0208503679476696,1,C,0.5032720473667809
637,2026-09-29,Asset,1839,2467,2247,2372,199,0.6553478238942925,2.0347676860735966,1061,732,9,0.9075149454446432,0.976836133255613,False,0.3542518397383483,1,CFG,23.57
638,2026-09-30,Revenue,2123,3892,3839,775,1715,0.2918400389307454,1.880109917179074,782,2256,3,0.9954579395596364,0.9340313838007692,False,0.4123058053965658,1,NUE,4.505244755244755
639,2026-10-01,Asset,4961,3269,705,3656,3892,0.4430862159337205,0.7785618578490717,1556,1043,3,1.6685857148007286,0.8207367000385047,False,0.9924366312346689,1,KEY,1.0208065759054714
640,2026-10-02,Revenue,2778,2502,1232,2506,2547,0.6757019742913044,2.0736958901873064,3255,2252,5,0.5231680288821194,0.8029324035454227,False,0.5461978740801309,1,BAC,1.4654631083202512
641,2026-10-03,Asset,4073,4321,3533,3375,1691,0.429586920713966,2.210005281379483,524,2054,3,1.9508560767187408,0.8762810078602358,False,0.8109157808667212,1,C,4.641843971631205
642,2026-10-04,Asset,4818,4123,3841,3839,240,0.5768600613519282,1.4292347662369242,2768,121,8,1.4093462056842077,0.944394254414985,False,0.963205233033524,1,HBAN,33.045643153526974
643,2026-10-05,Revenue,1348,2701,1963,4788,3248,0.3433129017430857,1.5348418888925035,4938,1224,1,0.933714156821342,0.8353818024111822,False,0.2538838920686835,1,NUE,1.435518621114189
644,2026-10-06,Expense,2340,1382,1467,2507,3663,0.6774031202772521,0.6201802243979277,1965,3574,4,0.6393926757884594,0.8904695837461587,False,0.4566639411283728,1,WFC,0.7775655021834061
645,2026-10-07,Asset,4881,860,3042,4656,1610,0.4142880285402603,2.9124323532485463,3113,1865,5,1.6438343973219705,0.9064488946249374,False,0.9760834014717906,1,PNC,2.4220980757293606
646,2026-10-08,Liability,1571,3741,2149,4690,721,0.2869459992102106,2.5952202090355003,789,2720,9,0.8114839447568336,0.9136427941600176,False,0.2994685200327064,1,NUE,8.157894736842104
